0.041723f,-0.000868f,0.012761f,
0.041775f,-0.000686f,0.013009f,
0.041798f,-0.00051f,0.013249f,
0.041796f,-0.000373f,0.013433f,
0.041771f,-0.000226f,0.013635f,
0.041677f,0.000023f,0.013991f,
0.04153f,0.00026f,0.014346f,
0.041351f,0.000462f,0.014662f,
0.04113f,0.00065f,0.014972f,
0.040587f,0.000972f,0.015554f,
0.039146f,0.001451f,0.016629f,
0.037357f,0.00171f,0.017562f,
0.035323f,0.00173f,0.018363f,
0.033119f,0.001484f,0.01904f,
0.031971f,0.001253f,0.019332f,
0.030801f,0.000946f,0.019594f,
0.029614f,0.00056f,0.019827f,
0.023171f,-0.006063f,0.020839f,
0.023806f,-0.007125f,0.021178f,
0.024424f,-0.008149f,0.021643f,
0.025019f,-0.009129f,0.022234f,
0.025589f,-0.010059f,0.02295f,
0.026127f,-0.010931f,0.023792f,
0.026627f,-0.011735f,0.024761f,
0.044119f,-0.018205f,0.021445f,
0.043873f,-0.017319f,0.020232f,
0.043669f,-0.016345f,0.019125f,
0.043497f,-0.015302f,0.018122f,
0.043348f,-0.014208f,0.017221f,
0.043213f,-0.013074f,0.016415f,
0.043086f,-0.01191f,0.015699f,
0.042961f,-0.010724f,0.015068f,
0.042834f,-0.009519f,0.014517f,
0.042703f,-0.008302f,0.014046f,
0.042566f,-0.007075f,0.013652f,
0.04242f,-0.00584f,0.013333f,
0.042263f,-0.004599f,0.013083f,
0.042094f,-0.003356f,0.012904f,
0.041914f,-0.002113f,0.012796f,
0.019864f,-0.007628f,0.02066f,
0.020966f,-0.008996f,0.021008f,
0.022014f,-0.010283f,0.021583f,
0.023005f,-0.011487f,0.022379f,
0.023919f,-0.012585f,0.023381f,
0.024742f,-0.013567f,0.024577f,
0.017184f,-0.010523f,0.020655f,
0.018484f,-0.011724f,0.020991f,
0.019729f,-0.012863f,0.021558f,
0.020912f,-0.013934f,0.022352f,
0.022001f,-0.014913f,0.023358f,
0.022979f,-0.015789f,0.024562f,
0.014826f,-0.013733f,0.020652f,
0.016292f,-0.014733f,0.020982f,
0.017701f,-0.015686f,0.021544f,
0.01904f,-0.016587f,0.022338f,
0.020272f,-0.017413f,0.023347f,
0.021374f,-0.018154f,0.024555f,
0.01283f,-0.017183f,0.020651f,
0.014425f,-0.017956f,0.02098f,
0.015958f,-0.018696f,0.021542f,
0.017415f,-0.019399f,0.022337f,
0.018752f,-0.020047f,0.023347f,
0.019946f,-0.020629f,0.024556f,
0.011219f,-0.020834f,0.020653f,
0.012904f,-0.021361f,0.020987f,
0.014519f,-0.021867f,0.021552f,
0.016048f,-0.022351f,0.022349f,
0.017451f,-0.022801f,0.02336f,
0.0187f,-0.023209f,0.024566f,
0.010034f,-0.024644f,0.020658f,
0.011764f,-0.024911f,0.021001f,
0.013411f,-0.025171f,0.021575f,
0.014964f,-0.025423f,0.022376f,
0.016386f,-0.025661f,0.023385f,
0.017651f,-0.02588f,0.024586f,
0.020676f,-0.004682f,0.020555f,
0.01884f,-0.006309f,0.020555f,
0.017063f,-0.008135f,0.020555f,
0.015359f,-0.010159f,0.020555f,
0.013764f,-0.012353f,0.020555f,
0.012313f,-0.014682f,0.020555f,
0.011035f,-0.017106f,0.020555f,
0.009948f,-0.019579f,0.020555f,
0.009064f,-0.022056f,0.020555f,
0.008386f,-0.024494f,0.020555f,
0.00791f,-0.02688f,0.020555f,
0.008523f,-0.027511f,0.020575f,
0.00902f,-0.028228f,0.020623f,
0.009657f,-0.028237f,0.020706f,
0.010289f,-0.028245f,0.020823f,
0.011535f,-0.028263f,0.021155f,
0.012747f,-0.028286f,0.02162f,
0.013915f,-0.028312f,0.022216f,
0.015026f,-0.02834f,0.022942f,
0.016065f,-0.02837f,0.023795f,
0.017016f,-0.028401f,0.024771f,
0.017862f,-0.028432f,0.025857f,
0.018203f,-0.027344f,0.025847f,
0.018581f,-0.026259f,0.025839f,
0.018995f,-0.025178f,0.025832f,
0.019442f,-0.024104f,0.025827f,
0.019923f,-0.023039f,0.025824f,
0.020436f,-0.021985f,0.025821f,
0.02098f,-0.020943f,0.02582f,
0.021554f,-0.019916f,0.02582f,
0.022156f,-0.018906f,0.025821f,
0.022787f,-0.017914f,0.025823f,
0.023443f,-0.016942f,0.025826f,
0.024125f,-0.015993f,0.02583f,
0.024831f,-0.015068f,0.025835f,
0.02556f,-0.01417f,0.025841f,
0.02631f,-0.013299f,0.025848f,
0.027081f,-0.012459f,0.025857f,
0.026627f,-0.011735f,0.024761f,
0.026127f,-0.010931f,0.023792f,
0.025589f,-0.010059f,0.02295f,
0.025019f,-0.009129f,0.022234f,
0.024424f,-0.008149f,0.021643f,
0.023806f,-0.007125f,0.021178f,
0.023171f,-0.006063f,0.020839f,
0.02252f,-0.004969f,0.02063f,
0.021581f,-0.004921f,0.020577f,
0.00902f,-0.028228f,0.020623f,
0.008523f,-0.027511f,0.020575f,
0.00791f,-0.02688f,0.020555f,
0.002408f,-0.034913f,0.019096f,
0.004061f,-0.033242f,0.019478f,
0.005714f,-0.031571f,0.019859f,
0.007367f,-0.029899f,0.020241f,
0.002116f,-0.034521f,0.019079f,
0.006461f,-0.02879f,0.020186f,
0.005013f,-0.030701f,0.019817f,
0.003564f,-0.032611f,0.019448f,
0.002412f,-0.034909f,0.019097f,
0.009016f,-0.028231f,0.020622f,
0.00902f,-0.028228f,0.020623f,
0.007367f,-0.029899f,0.020241f,
0.005714f,-0.031571f,0.019859f,
0.004061f,-0.033242f,0.019478f,
0.002408f,-0.034913f,0.019096f,
0.002732f,-0.037137f,0.019189f,
0.005197f,-0.036515f,0.019607f,
0.007663f,-0.035893f,0.020025f,
0.008578f,-0.034318f,0.020266f,
0.009299f,-0.032397f,0.020544f,
0.00951f,-0.031343f,0.020645f,
0.009563f,-0.030264f,0.020693f,
0.009411f,-0.0292f,0.02068f,
0.002658f,-0.035426f,0.019117f,
0.002801f,-0.035991f,0.019141f,
0.002825f,-0.036574f,0.019165f,
0.005501f,-0.035928f,0.019663f,
0.005939f,-0.034705f,0.019795f,
0.005984f,-0.032179f,0.019894f,
0.006132f,-0.033437f,0.019891f,
0.00607f,-0.034073f,0.019852f,
0.006111f,-0.032804f,0.019906f,
0.010208f,-0.032091f,0.020747f,
0.012811f,-0.032f,0.021725f,
0.014043f,-0.031969f,0.022465f,
0.015211f,-0.031953f,0.023384f,
0.016293f,-0.031959f,0.024494f,
0.009079f,-0.035721f,0.020117f,
0.010473f,-0.0356f,0.020372f,
0.013145f,-0.035384f,0.02139f,
0.014409f,-0.0353f,0.022163f,
0.015603f,-0.035246f,0.023127f,
0.016701f,-0.035237f,0.024294f,
0.009838f,-0.038927f,0.019515f,
0.011333f,-0.038727f,0.019786f,
0.014206f,-0.038361f,0.020872f,
0.015566f,-0.038213f,0.021703f,
0.016846f,-0.03811f,0.022741f,
0.018013f,-0.038076f,0.024001f,
0.011055f,-0.041705f,0.018702f,
0.012707f,-0.041399f,0.018997f,
0.01589f,-0.040828f,0.020185f,
0.017395f,-0.040588f,0.021097f,
0.018807f,-0.040407f,0.022238f,
0.020085f,-0.040325f,0.023621f,
0.012602f,-0.043972f,0.017675f,
0.01445f,-0.043527f,0.018003f,
0.018011f,-0.042674f,0.019327f,
0.019693f,-0.042301f,0.020343f,
0.021266f,-0.042007f,0.021613f,
0.022686f,-0.04184f,0.023143f,
0.014311f,-0.045612f,0.016422f,
0.016367f,-0.044992f,0.016798f,
0.020325f,-0.043782f,0.018293f,
0.022194f,-0.043237f,0.019433f,
0.02394f,-0.042788f,0.020847f,
0.025517f,-0.042497f,0.022542f,
0.015168f,-0.046144f,0.015705f,
0.017323f,-0.045428f,0.01611f,
0.021471f,-0.04402f,0.0177f,
0.023431f,-0.043377f,0.018907f,
0.025261f,-0.042838f,0.020398f,
0.026917f,-0.042469f,0.022178f,
0.015586f,-0.046323f,0.015327f,
0.017788f,-0.04556f,0.015746f,
0.022025f,-0.044052f,0.017383f,
0.024029f,-0.043358f,0.018622f,
0.0259f,-0.042771f,0.020151f,
0.027595f,-0.042359f,0.021976f,
0.015994f,-0.046436f,0.014932f,
0.01824f,-0.045627f,0.015365f,
0.022564f,-0.044019f,0.017045f,
0.024609f,-0.043273f,0.018317f,
0.026521f,-0.042636f,0.019884f,
0.028253f,-0.04218f,0.021753f,
0.016391f,-0.046477f,0.014516f,
0.018679f,-0.045623f,0.014959f,
0.023084f,-0.043914f,0.016679f,
0.02517f,-0.043114f,0.017982f,
0.027119f,-0.042425f,0.019588f,
0.028887f,-0.041922f,0.021503f,
0.016589f,-0.046469f,0.014288f,
0.018896f,-0.045593f,0.014735f,
0.02334f,-0.043831f,0.016477f,
0.025445f,-0.043003f,0.017797f,
0.027412f,-0.042288f,0.019423f,
0.029197f,-0.041761f,0.021363f,
0.016783f,-0.04644f,0.014053f,
0.019109f,-0.045541f,0.014503f,
0.023591f,-0.043726f,0.016263f,
0.025715f,-0.04287f,0.0176f,
0.027699f,-0.042127f,0.019247f,
0.0295f,-0.041577f,0.021213f,
0.016879f,-0.046417f,0.013933f,
0.019214f,-0.045507f,0.014384f,
0.023714f,-0.043665f,0.016153f,
0.025846f,-0.042795f,0.017498f,
0.027839f,-0.042038f,0.019156f,
0.029647f,-0.041476f,0.021135f,
0.016974f,-0.046387f,0.013815f,
0.019318f,-0.045465f,0.014265f,
0.023835f,-0.043598f,0.016041f,
0.025976f,-0.042713f,0.017393f,
0.027977f,-0.041943f,0.019062f,
0.029793f,-0.041368f,0.021053f,
0.017022f,-0.046369f,0.013752f,
0.01937f,-0.045442f,0.014202f,
0.023896f,-0.043561f,0.015983f,
0.026041f,-0.042669f,0.017339f,
0.028045f,-0.041892f,0.019013f,
0.029864f,-0.041312f,0.02101f,
0.01707f,-0.046348f,0.013685f,
0.019422f,-0.045415f,0.014138f,
0.023955f,-0.043521f,0.015923f,
0.026104f,-0.042623f,0.017284f,
0.028113f,-0.041839f,0.018963f,
0.029936f,-0.041253f,0.020967f,
0.017118f,-0.046325f,0.01362f,
0.019473f,-0.045386f,0.014073f,
0.024015f,-0.043479f,0.015862f,
0.026168f,-0.042574f,0.017227f,
0.02818f,-0.041784f,0.018912f,
0.030006f,-0.041192f,0.020922f,
0.017165f,-0.0463f,0.01356f,
0.019524f,-0.045355f,0.01401f,
0.024073f,-0.043435f,0.015802f,
0.02623f,-0.042523f,0.01717f,
0.028246f,-0.041726f,0.018859f,
0.030075f,-0.041129f,0.020876f,
0.017261f,-0.046241f,0.013426f,
0.019626f,-0.045284f,0.013874f,
0.02419f,-0.043338f,0.015672f,
0.026355f,-0.042411f,0.017048f,
0.028378f,-0.041601f,0.018748f,
0.030213f,-0.040993f,0.020778f,
0.017358f,-0.046164f,0.013267f,
0.01973f,-0.045196f,0.013718f,
0.024308f,-0.043223f,0.015527f,
0.02648f,-0.042284f,0.016913f,
0.028509f,-0.041461f,0.018626f,
0.030351f,-0.040843f,0.020671f,
0.017862f,-0.028432f,0.025857f,
0.017016f,-0.028401f,0.024771f,
0.016065f,-0.02837f,0.023795f,
0.015026f,-0.02834f,0.022942f,
0.013915f,-0.028312f,0.022216f,
0.012747f,-0.028286f,0.02162f,
0.011535f,-0.028263f,0.021155f,
0.010289f,-0.028245f,0.020823f,
0.009657f,-0.028237f,0.020706f,
0.00902f,-0.028228f,0.020623f,
0.009411f,-0.0292f,0.02068f,
0.009563f,-0.030264f,0.020693f,
0.00951f,-0.031343f,0.020645f,
0.009299f,-0.032397f,0.020544f,
0.008578f,-0.034318f,0.020266f,
0.007663f,-0.035893f,0.020025f,
0.032181f,-0.040182f,0.02276f,
0.03102f,-0.041317f,0.023424f,
0.029717f,-0.041989f,0.02386f,
0.028317f,-0.042344f,0.024191f,
0.026849f,-0.042429f,0.024464f,
0.025357f,-0.04226f,0.024696f,
0.023885f,-0.041852f,0.024896f,
0.022476f,-0.041218f,0.02507f,
0.02117f,-0.040375f,0.025222f,
0.020006f,-0.03934f,0.025355f,
0.019015f,-0.038133f,0.025472f,
0.018226f,-0.036773f,0.025576f,
0.01766f,-0.035281f,0.025667f,
0.017335f,-0.033679f,0.025745f,
0.017259f,-0.031989f,0.025807f,
0.017437f,-0.030233f,0.025846f,
0.007861f,-0.037164f,0.019823f,
0.008121f,-0.038384f,0.01959f,
0.008441f,-0.039548f,0.019328f,
0.008815f,-0.040655f,0.019035f,
0.009706f,-0.042683f,0.018359f,
0.01074f,-0.044429f,0.017558f,
0.011858f,-0.045844f,0.016625f,
0.012991f,-0.046849f,0.015551f,
0.013544f,-0.047157f,0.014965f,
0.013814f,-0.047252f,0.014663f,
0.014081f,-0.047304f,0.014346f,
0.014347f,-0.047315f,0.013999f,
0.014478f,-0.047302f,0.013823f,
0.01461f,-0.047273f,0.013653f,
0.014676f,-0.047252f,0.013555f,
0.014743f,-0.047226f,0.013453f,
0.01481f,-0.047195f,0.013375f,
0.014878f,-0.047157f,0.013275f,
0.015013f,-0.047051f,0.013028f,
0.01515f,-0.046908f,0.012762f,
0.016323f,-0.046451f,0.012797f,
0.017491f,-0.045985f,0.012905f,
0.018651f,-0.045509f,0.013084f,
0.019804f,-0.045024f,0.013333f,
0.020946f,-0.044533f,0.013653f,
0.022078f,-0.044038f,0.014047f,
0.023197f,-0.043542f,0.014518f,
0.024303f,-0.043049f,0.015068f,
0.025393f,-0.042564f,0.015699f,
0.026464f,-0.042092f,0.016415f,
0.027514f,-0.041641f,0.017221f,
0.028536f,-0.041223f,0.018123f,
0.029525f,-0.040851f,0.019126f,
0.030471f,-0.04054f,0.020233f,
0.031361f,-0.04031f,0.021446f,
0.010374f,-0.029555f,0.020867f,
0.01301f,-0.029553f,0.021833f,
0.014954f,-0.046995f,0.01438f,
0.015139f,-0.047001f,0.01415f,
0.015446f,-0.029573f,0.023468f,
0.016553f,-0.029596f,0.024561f,
0.014258f,-0.02956f,0.022562f,
0.029853f,-0.041745f,0.022822f,
0.030172f,-0.041572f,0.022699f,
0.014878f,-0.047147f,0.013895f,
0.014833f,-0.047191f,0.013657f,
0.014967f,-0.047132f,0.013777f,
0.014877f,-0.047178f,0.013594f,
0.014922f,-0.047162f,0.013525f,
0.014966f,-0.047143f,0.013458f,
0.015012f,-0.047122f,0.013405f,
0.015328f,-0.046988f,0.013281f,
0.015419f,-0.04692f,0.01312f,
0.030757f,-0.04134f,0.022992f,
0.03091f,-0.041232f,0.022925f,
0.031194f,-0.041103f,0.023072f,
0.031268f,-0.041043f,0.023036f,
0.031342f,-0.04098f,0.022999f,
0.031414f,-0.040915f,0.022961f,
0.031486f,-0.040849f,0.022922f,
0.031494f,-0.040723f,0.022615f,
0.031635f,-0.040567f,0.022521f,
0.006207f,-0.039354f,0.019437f,
0.002357f,-0.042724f,0.018644f,
0.0047f,-0.042584f,0.018636f,
0.007018f,-0.04235f,0.018623f,
0.00271f,-0.045475f,0.017615f,
0.005404f,-0.045264f,0.017605f,
0.008055f,-0.044914f,0.017588f,
0.003105f,-0.047743f,0.016338f,
0.00619f,-0.047437f,0.016328f,
0.009212f,-0.046934f,0.016311f,
0.003306f,-0.048632f,0.015595f,
0.00659f,-0.048271f,0.015587f,
0.009798f,-0.047678f,0.015573f,
0.003405f,-0.048995f,0.0152f,
0.006787f,-0.048605f,0.015193f,
0.010086f,-0.047965f,0.015183f,
0.003502f,-0.04929f,0.014787f,
0.006981f,-0.048871f,0.014783f,
0.010369f,-0.048184f,0.014776f,
0.003598f,-0.049509f,0.014359f,
0.007171f,-0.049061f,0.014357f,
0.010647f,-0.048328f,0.014353f,
0.003646f,-0.049593f,0.014123f,
0.007266f,-0.04913f,0.014122f,
0.010786f,-0.048373f,0.01412f,
0.003693f,-0.049653f,0.013886f,
0.00736f,-0.049176f,0.013885f,
0.010924f,-0.048396f,0.013885f,
0.003717f,-0.049674f,0.013769f,
0.007407f,-0.04919f,0.013768f,
0.010993f,-0.048398f,0.013768f,
0.00374f,-0.049687f,0.013662f,
0.007454f,-0.049196f,0.01366f,
0.011061f,-0.048392f,0.013658f,
0.003752f,-0.049692f,0.013598f,
0.007478f,-0.049197f,0.013596f,
0.011096f,-0.048388f,0.013594f,
0.003764f,-0.049695f,0.013519f,
0.007502f,-0.049196f,0.013519f,
0.011131f,-0.04838f,0.01352f,
0.003776f,-0.049694f,0.013448f,
0.007526f,-0.049191f,0.01345f,
0.011166f,-0.04837f,0.013452f,
0.003788f,-0.049691f,0.013409f,
0.00755f,-0.049185f,0.013407f,
0.011201f,-0.048357f,0.013405f,
0.003801f,-0.049687f,0.013363f,
0.007574f,-0.049177f,0.013359f,
0.011236f,-0.048344f,0.013353f,
0.003813f,-0.049679f,0.013289f,
0.007599f,-0.049165f,0.013286f,
0.011272f,-0.048325f,0.013281f,
0.003838f,-0.049649f,0.013117f,
0.007647f,-0.049127f,0.013116f,
0.011343f,-0.048276f,0.013115f,
0.007663f,-0.035893f,0.020025f,
0.006013f,-0.037797f,0.019747f,
0.004183f,-0.039151f,0.019518f,
0.002165f,-0.040033f,0.019354f,
6.0442e-6f,-0.04036f,0.019289f,
6.3111e-6f,-0.042113f,0.018841f,
6.5656e-6f,-0.043756f,0.018324f,
6.8023e-6f,-0.045277f,0.017736f,
7.0148e-6f,-0.046658f,0.017073f,
7.3312e-6f,-0.048861f,0.015491f,
7.4136e-6f,-0.049554f,0.014578f,
7.4291e-6f,-0.049765f,0.014067f,
7.4299e-6f,-0.04983f,0.013802f,
7.43e-6f,-0.049849f,0.013683f,
7.4263e-6f,-0.049861f,0.013529f,
0.01515f,-0.046908f,0.012762f,
0.015013f,-0.047051f,0.013028f,
0.014878f,-0.047157f,0.013275f,
0.01481f,-0.047195f,0.013375f,
0.014743f,-0.047226f,0.013453f,
0.014676f,-0.047252f,0.013555f,
0.01461f,-0.047273f,0.013653f,
0.014478f,-0.047302f,0.013823f,
0.014347f,-0.047315f,0.013999f,
0.014081f,-0.047304f,0.014346f,
0.013814f,-0.047252f,0.014663f,
0.013544f,-0.047157f,0.014965f,
0.012991f,-0.046849f,0.015551f,
0.011858f,-0.045844f,0.016625f,
0.01074f,-0.044429f,0.017558f,
0.009706f,-0.042683f,0.018359f,
0.008815f,-0.040655f,0.019035f,
0.008441f,-0.039548f,0.019328f,
0.008121f,-0.038384f,0.01959f,
0.007861f,-0.037164f,0.019823f,
0.000887f,-0.049853f,0.013485f,
0.001703f,-0.049823f,0.013358f,
0.002483f,-0.049755f,0.01314f,
0.002881f,-0.04969f,0.012976f,
0.003274f,-0.049591f,0.012763f,
0.005704f,-0.049332f,0.012762f,
0.008114f,-0.048932f,0.012762f,
0.010497f,-0.048393f,0.012762f,
0.012845f,-0.047718f,0.012762f,
0.002187f,-0.040969f,0.019133f,
0.00424f,-0.040116f,0.019308f,
0.001559f,-0.049631f,0.01436f,
0.000804f,-0.049805f,0.013886f,
0.001579f,-0.049719f,0.014123f,
0.000809f,-0.049828f,0.013769f,
0.012627f,-0.047775f,0.01435f,
0.012789f,-0.047803f,0.014119f,
0.013695f,-0.047564f,0.013884f,
0.013779f,-0.047554f,0.013767f,
0.000411f,-0.049849f,0.013663f,
0.000412f,-0.049856f,0.013599f,
0.000615f,-0.049857f,0.013518f,
0.001468f,-0.049836f,0.013448f,
0.001775f,-0.049823f,0.01341f,
0.002084f,-0.049807f,0.013364f,
0.00238f,-0.049784f,0.01329f,
0.014237f,-0.047407f,0.013655f,
0.01428f,-0.047395f,0.013592f,
0.014324f,-0.04738f,0.013521f,
0.014367f,-0.047362f,0.013454f,
0.014411f,-0.047343f,0.013403f,
0.014456f,-0.047322f,0.013348f,
0.0145f,-0.047296f,0.013276f,
0.014207f,-0.04737f,0.013114f,
0.007663f,-0.035893f,0.020025f,
0.005197f,-0.036515f,0.019607f,
0.002732f,-0.037137f,0.019189f,
6.0442e-6f,-0.04036f,0.019289f,
0.002165f,-0.040033f,0.019354f,
0.004183f,-0.039151f,0.019518f,
0.006013f,-0.037797f,0.019747f,
5.8693e-6f,-0.03922f,0.019276f,
0.002437f,-0.037835f,0.019218f,
0.001946f,-0.038449f,0.019244f,
0.001303f,-0.038904f,0.019263f,
0.00059f,-0.039159f,0.019274f,
5.8693e-6f,-0.03922f,0.019276f,
6.0447e-6f,-0.04036f,0.019289f,
0.002756f,-0.037131f,0.019193f,
0.002732f,-0.037137f,0.019189f,
-0.001407f,-0.034987f,0.019099f,
5.2071e-6f,-0.034986f,0.019099f,
0.001418f,-0.034986f,0.019099f,
-0.001407f,-0.036398f,0.019158f,
5.4284e-6f,-0.036398f,0.019158f,
0.001418f,-0.036397f,0.019158f,
-0.001407f,-0.037809f,0.019217f,
5.6498e-6f,-0.037809f,0.019217f,
0.001418f,-0.037809f,0.019217f,
0.002116f,-0.034521f,0.019079f,
0.001681f,-0.034125f,0.019063f,
0.001162f,-0.033823f,0.01905f,
0.00059f,-0.033636f,0.019042f,
4.984e-6f,-0.033575f,0.01904f,
-0.00058f,-0.033637f,0.019043f,
-0.001152f,-0.033823f,0.01905f,
-0.001671f,-0.034126f,0.019063f,
-0.002106f,-0.034522f,0.01908f,
-0.002415f,-0.034942f,0.019097f,
-0.002654f,-0.035445f,0.019119f,
-0.002791f,-0.035997f,0.019142f,
-0.002814f,-0.036564f,0.019165f,
0.002732f,-0.037137f,0.019189f,
0.002825f,-0.036574f,0.019165f,
0.002801f,-0.035991f,0.019141f,
0.002658f,-0.035426f,0.019117f,
0.002408f,-0.034913f,0.019096f,
-0.002727f,-0.037114f,0.019188f,
-0.002438f,-0.037814f,0.019218f,
-0.001952f,-0.038433f,0.019244f,
-0.001314f,-0.038893f,0.019263f,
-0.000603f,-0.039154f,0.019274f,
5.8693e-6f,-0.03922f,0.019276f,
0.00059f,-0.039159f,0.019274f,
0.001303f,-0.038904f,0.019263f,
0.001946f,-0.038449f,0.019244f,
0.002437f,-0.037835f,0.019218f,
4.984e-6f,-0.033575f,0.01904f,
0.00791f,-0.02688f,0.020555f,
3.6938e-6f,-0.024161f,0.020556f,
4.0162e-6f,-0.026514f,0.020177f,
4.3387e-6f,-0.028868f,0.019798f,
4.6613e-6f,-0.031221f,0.019419f,
0.006134f,-0.025703f,0.020555f,
0.005172f,-0.025248f,0.020556f,
0.004184f,-0.024855f,0.020556f,
0.003169f,-0.02454f,0.020556f,
0.002127f,-0.024321f,0.020556f,
0.00059f,-0.033636f,0.019042f,
0.001162f,-0.033823f,0.01905f,
0.001681f,-0.034125f,0.019063f,
0.002116f,-0.034521f,0.019079f,
0.003564f,-0.032611f,0.019448f,
0.005013f,-0.030701f,0.019817f,
0.006461f,-0.02879f,0.020186f,
0.002122f,-0.034514f,0.019081f,
0.004403f,-0.030219f,0.019812f,
0.0033f,-0.029604f,0.019806f,
0.007902f,-0.026886f,0.020554f,
0.002027f,-0.029128f,0.019801f,
0.001362f,-0.02898f,0.019799f,
0.000783f,-0.028903f,0.019798f,
0.002673f,-0.029339f,0.019803f,
0.01769f,0.024561f,0.002157f,
0.017446f,0.024119f,0.001862f,
0.017191f,0.023657f,0.001613f,
0.016926f,0.023177f,0.001411f,
0.031022f,0.011938f,0.002155f,
0.030595f,0.01167f,0.001861f,
0.030147f,0.01139f,0.001612f,
0.029682f,0.011099f,0.001409f,
0.037885f,-0.005502f,0.003276f,
0.037023f,-0.005547f,0.002491f,
0.036546f,-0.005571f,0.002154f,
0.036042f,-0.005598f,0.001859f,
0.035515f,-0.005625f,0.00161f,
0.034967f,-0.005654f,0.001408f,
0.034076f,-0.024149f,0.003276f,
0.0333f,-0.023769f,0.002491f,
0.032872f,-0.02356f,0.002154f,
0.032419f,-0.023338f,0.001859f,
0.031944f,-0.023106f,0.00161f,
0.031452f,-0.022865f,0.001408f,
0.021196f,-0.037892f,0.002491f,
0.020923f,-0.0375f,0.002154f,
0.020635f,-0.037086f,0.00186f,
0.020333f,-0.036653f,0.001611f,
0.02002f,-0.036203f,0.001408f,
0.003757f,-0.044358f,0.002493f,
0.003709f,-0.043884f,0.002156f,
0.003658f,-0.043382f,0.001861f,
0.003604f,-0.042856f,0.001612f,
0.003549f,-0.042311f,0.00141f,
-5.9505e-6f,0.026546f,0.001168f,
-5.9054e-6f,0.028166f,0.001648f,
-5.7815e-6f,0.029617f,0.002511f,
0.002133f,0.029557f,0.002511f,
0.004265f,0.029375f,0.002513f,
0.004854f,0.029371f,0.002566f,
0.005421f,0.029484f,0.002724f,
0.005942f,0.029684f,0.002975f,
0.006405f,0.029939f,0.003303f,
0.031533f,0.017467f,0.007164f,
0.031253f,0.017423f,0.00653f,
0.030897f,0.017124f,0.005524f,
0.030681f,0.016544f,0.004603f,
0.03062f,0.015745f,0.003849f,
0.030698f,0.014827f,0.003286f,
0.030893f,0.013861f,0.002891f,
0.03119f,0.012891f,0.002634f,
0.031577f,0.011944f,0.00249f,
0.032049f,0.011033f,0.002444f,
0.032601f,0.01017f,0.00249f,
0.033228f,0.009362f,0.002634f,
0.033919f,0.008622f,0.00289f,
0.034659f,0.007968f,0.003285f,
0.035416f,0.007441f,0.003848f,
0.036137f,0.007096f,0.004601f,
0.036748f,0.006993f,0.005523f,
0.037185f,0.007152f,0.00653f,
0.037363f,0.007372f,0.007163f,
0.03062f,-0.033531f,0.007162f,
0.030369f,-0.033248f,0.006228f,
0.029895f,-0.03314f,0.005342f,
0.029237f,-0.033222f,0.004588f,
0.028473f,-0.033468f,0.004006f,
0.027669f,-0.033844f,0.003592f,
0.026872f,-0.034316f,0.003321f,
0.026103f,-0.034866f,0.00317f,
0.025376f,-0.03548f,0.003126f,
0.0247f,-0.036148f,0.003179f,
0.024081f,-0.036862f,0.003336f,
0.023533f,-0.037609f,0.003608f,
0.023074f,-0.038372f,0.004019f,
0.022744f,-0.039108f,0.004593f,
0.022591f,-0.039756f,0.005343f,
0.022656f,-0.040236f,0.00623f,
0.022932f,-0.0405f,0.007163f,
4.1463e-6f,-0.044982f,0.002856f,
4.051e-6f,-0.044549f,0.002493f,
3.9516e-6f,-0.044072f,0.002156f,
3.8527e-6f,-0.043568f,0.001862f,
3.7548e-6f,-0.043039f,0.001613f,
3.6589e-6f,-0.042491f,0.00141f,
3.4978e-6f,-0.041497f,0.001165f,
0.006577f,-0.040855f,0.001165f,
0.013023f,-0.038905f,0.001164f,
0.018958f,-0.035724f,0.001164f,
0.024059f,-0.031529f,0.001163f,
0.028253f,-0.026427f,0.001163f,
0.031432f,-0.02049f,0.001163f,
0.03338f,-0.014044f,0.001163f,
0.03402f,-0.007471f,0.001163f,
0.033378f,-0.000897f,0.001163f,
0.031429f,0.005548f,0.001164f,
0.028248f,0.011484f,0.001164f,
0.024052f,0.016585f,0.001165f,
0.01895f,0.020779f,0.001166f,
0.013014f,0.023958f,0.001166f,
0.006568f,0.025906f,0.001167f,
5.6452e-6f,-0.044982f,0.002856f,
0.039983f,-0.011696f,0.007162f,
0.039568f,-0.012172f,0.006264f,
0.039067f,-0.012934f,0.005431f,
0.038501f,-0.014038f,0.004746f,
0.037942f,-0.015451f,0.00431f,
0.0378f,-0.015885f,0.004243f,
0.037666f,-0.016333f,0.004199f,
0.037428f,-0.017266f,0.00419f,
0.037237f,-0.018236f,0.004295f,
0.037105f,-0.01922f,0.004529f,
0.037045f,-0.020177f,0.00492f,
0.037072f,-0.021046f,0.00549f,
0.037196f,-0.021743f,0.006248f,
0.037415f,-0.022193f,0.007163f,
0.006258f,-0.047191f,0.007164f,
0.006237f,-0.047033f,0.006746f,
0.006158f,-0.04685f,0.006281f,
0.005991f,-0.046631f,0.005756f,
0.005704f,-0.04638f,0.005199f,
0.005325f,-0.046137f,0.004699f,
0.004913f,-0.045929f,0.004303f,
0.004084f,-0.045606f,0.003746f,
0.003228f,-0.045361f,0.003369f,
0.002295f,-0.04517f,0.0031f,
0.001228f,-0.045035f,0.002922f,
